Folder,EventName,InternalEventName,EventDate,TicketType,Quantity,ItemPrice,Price
0 - Features,Viceroy's House,Viceroy's House,"Oct 3, 2017 7:30:00 PM",Student,5,8.25,41.25
0 - Features,Viceroy's House,Viceroy's House,"Oct 3, 2017 7:30:00 PM",Supporter Admission,1,5,5
0 - Features,Viceroy's House,Viceroy's House,"Oct 4, 2017 4:30:00 PM",Adult,1,8.25,8.25
0 - Features,Viceroy's House,Viceroy's House,"Oct 4, 2017 4:30:00 PM",Senior Citizen,10,7.50,75
0 - Features,Viceroy's House,Viceroy's House,"Oct 4, 2017 4:30:00 PM",Student,1,7.50,7.50
0 - Features,Viceroy's House,Viceroy's House,"Oct 5, 2017 4:30:00 PM",Adult,4,8.25,33
0 - Features,Viceroy's House,Viceroy's House,"Oct 5, 2017 4:30:00 PM",Member,2,0,0
0 - Features,Viceroy's House,Viceroy's House,"Oct 5, 2017 4:30:00 PM",Senior Citizen,10,7.50,75
0 - Features,Viceroy's House,Viceroy's House,"Oct 5, 2017 4:30:00 PM",Student,2,7.50,15
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 5:00:00 PM",Adult,29,8.25,239.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 5:00:00 PM",Senior Citizen,66,7.50,495
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 7:30:00 PM",Adult,29,9.75,282.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 7:30:00 PM",Child,2,6.50,13
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 7:30:00 PM",Senior Citizen,47,8,376
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 6, 2017 7:30:00 PM",Student,9,8.25,74.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 2:30:00 PM",Adult,24,8.25,198
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 2:30:00 PM",Senior Citizen,59,7.50,442.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 2:30:00 PM",Student,2,7.50,15
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 2:30:00 PM",Supporter Admission,1,5,5
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",Adult,27,8.25,222.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",Comp,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",Member,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",Senior Citizen,60,7.50,450
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",Student,3,7.50,22.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 7:30:00 PM",Adult,43,9.75,419.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 7:30:00 PM",Senior Citizen,55,8,440
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 7, 2017 7:30:00 PM",Student,8,8.25,66
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 2:30:00 PM",Adult,30,8.25,247.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 2:30:00 PM",Member,2,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 2:30:00 PM",Senior Citizen,107,7.50,802.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 2:30:00 PM",Student,3,7.50,22.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 5:00:00 PM",Adult,24,8.25,198
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 5:00:00 PM",Senior Citizen,42,7.50,315
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 7:30:00 PM",Adult,14,9.75,136.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 7:30:00 PM",Senior Citizen,15,8,120
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 8, 2017 7:30:00 PM",Student,6,8.25,49.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 5:00:00 PM",Adult,20,8.25,165
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 5:00:00 PM",Child,1,6.50,6.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 5:00:00 PM",Senior Citizen,35,7.50,262.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 7:30:00 PM",Adult,6,9.75,58.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 7:30:00 PM",Member,3,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 9, 2017 7:30:00 PM",Senior Citizen,17,8,136
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 5:00:00 PM",Adult,8,8.25,66
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 5:00:00 PM",Senior Citizen,42,7.50,315
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 5:00:00 PM",Student,2,7.50,15
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",Adult,13,9.75,126.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",Member,3,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",Senior Citizen,30,8,240
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",Student,4,8.25,33
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",Supporter Admission,1,5,5
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 11, 2017 5:30:00 PM",Adult,12,8.25,99
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 11, 2017 5:30:00 PM",Senior Citizen,31,7.50,232.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 11, 2017 5:30:00 PM",Student,2,7.50,15
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 5:00:00 PM",Adult,3,8.25,24.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 5:00:00 PM",Senior Citizen,25,7.50,187.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 7:30:00 PM",Adult,2,9.75,19.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 7:30:00 PM",Senior Citizen,8,8,64
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 12, 2017 7:30:00 PM",Student,3,8.25,24.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 5:00:00 PM",Adult,9,8.25,74.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 5:00:00 PM",Senior Citizen,10,7.50,75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 7:30:00 PM",Adult,15,9.75,146.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 7:30:00 PM",Member,2,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 7:30:00 PM",Senior Citizen,22,8,176
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 13, 2017 7:30:00 PM",Student,11,8.25,90.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 1:00:00 PM",Adult,8,8.25,66
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 1:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 3:30:00 PM",Adult,10,8.25,82.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 3:30:00 PM",Senior Citizen,23,7.50,172.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 6:00:00 PM",Adult,13,9.75,126.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 6:00:00 PM",Senior Citizen,11,8,88
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 8:30:00 PM",Adult,10,9.75,97.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 8:30:00 PM",Senior Citizen,2,8,16
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 14, 2017 8:30:00 PM",Student,4,8.25,33
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 1:00:00 PM",Adult,8,8.25,66
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 1:00:00 PM",Senior Citizen,11,7.50,82.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 1:00:00 PM",Student,3,7.50,22.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",Adult,16,8.25,132
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",Child,3,6.50,19.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",Member,4,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",Senior Citizen,25,7.50,187.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",Student,3,7.50,22.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 6:00:00 PM",Adult,10,9.75,97.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 6:00:00 PM",Senior Citizen,22,8,176
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 8:30:00 PM",Adult,7,9.75,68.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 8:30:00 PM",Senior Citizen,3,8,24
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 15, 2017 8:30:00 PM",Student,2,8.25,16.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 16, 2017 5:00:00 PM",Senior Citizen,11,7.50,82.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 16, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 16, 2017 7:30:00 PM",Adult,3,9.75,29.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 16, 2017 7:30:00 PM",Senior Citizen,6,8,48
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 16, 2017 7:30:00 PM",Student,3,8.25,24.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 17, 2017 5:00:00 PM",Adult,1,8.25,8.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 17, 2017 5:00:00 PM",Member,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 17, 2017 5:00:00 PM",Senior Citizen,12,7.50,90
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 18, 2017 4:30:00 PM",Adult,4,8.25,33
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 18, 2017 4:30:00 PM",Senior Citizen,7,7.50,52.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 5:00:00 PM",Adult,5,8.25,41.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 5:00:00 PM",Member,2,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 5:00:00 PM",Senior Citizen,10,7.50,75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 7:30:00 PM",Adult,5,9.75,48.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 7:30:00 PM",Comp,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 19, 2017 7:30:00 PM",Senior Citizen,5,8,40
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 20, 2017 4:30:00 PM",Adult,1,8.25,8.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 20, 2017 4:30:00 PM",Senior Citizen,12,7.50,90
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 20, 2017 7:00:00 PM",Adult,7,9.75,68.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 20, 2017 7:00:00 PM",Senior Citizen,13,8,104
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 2:00:00 PM",Adult,6,8.25,49.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 2:00:00 PM",Member,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 2:00:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 4:30:00 PM",Adult,6,8.25,49.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 4:30:00 PM",Senior Citizen,25,7.50,187.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 4:30:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 7:00:00 PM",Adult,5,9.75,48.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 7:00:00 PM",Senior Citizen,13,8,104
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 21, 2017 7:00:00 PM",Student,2,8.25,16.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 1:00:00 PM",Adult,6,8.25,49.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 1:00:00 PM",Senior Citizen,8,7.50,60
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 3:30:00 PM",Adult,7,8.25,57.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 3:30:00 PM",Member,1,0,0
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 3:30:00 PM",Senior Citizen,6,7.50,45
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 22, 2017 3:30:00 PM",Student,2,7.50,15
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 23, 2017 5:00:00 PM",Adult,1,8.25,8.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 23, 2017 7:30:00 PM",Adult,1,9.75,9.75
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 23, 2017 7:30:00 PM",Senior Citizen,4,8,32
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 24, 2017 5:00:00 PM",Senior Citizen,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 24, 2017 5:00:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 24, 2017 7:30:00 PM",Adult,4,9.75,39
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 25, 2017 4:30:00 PM",Senior Citizen,5,7.50,37.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 25, 2017 7:00:00 PM",Senior Citizen,6,8,48
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 25, 2017 7:00:00 PM",Student,2,8.25,16.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 26, 2017 4:30:00 PM",Adult,5,8.25,41.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 26, 2017 4:30:00 PM",Senior Citizen,7,7.50,52.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 26, 2017 4:30:00 PM",Student,1,7.50,7.50
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 26, 2017 7:00:00 PM",Adult,7,9.75,68.25
0 - Features,Victoria and Abdul,Victoria and Abdul,"Oct 26, 2017 7:00:00 PM",Senior Citizen,9,8,72
0 - Features,Weiner,Weiner,"Jun 27, 2016 4:30:00 PM",Adult,2,8.25,16.50
0 - Features,Weiner,Weiner,"Jun 27, 2016 4:30:00 PM",Child,1,7.50,7.50
0 - Features,Weiner,Weiner,"Jun 27, 2016 4:30:00 PM",Student,1,7.75,7.75
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 21, 2017 11:30:00 AM",Adult,2,8.25,16.50
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 21, 2017 11:30:00 AM",Senior Citizen,3,7.50,22.50
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 21, 2017 11:30:00 AM",Student,2,7.50,15
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 22, 2017 7:00:00 PM",Adult,53,9.75,516.75
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 22, 2017 7:00:00 PM",Child,1,6.50,6.50
0 - Features,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,"May 22, 2017 7:00:00 PM",Senior Citizen,10,8,80
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 17, 2019 7:30:00 PM",Adult,14,10,140
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 17, 2019 7:30:00 PM",Senior Citizen,4,8.25,33
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 17, 2019 7:30:00 PM",Student,11,8.50,93.50
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 2:30:00 PM",Adult,5,8.75,43.75
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 2:30:00 PM",Comp,1,0,0
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 2:30:00 PM",Senior Citizen,2,8,16
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 4:30:00 PM",Adult,5,8.75,43.75
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 4:30:00 PM",Comp,1,0,0
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 4:30:00 PM",Senior Citizen,3,8,24
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 18, 2019 4:30:00 PM",Student,2,8,16
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 19, 2019 1:00:00 PM",Adult,6,8.75,52.50
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 19, 2019 1:00:00 PM",Senior Citizen,11,8,88
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 20, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 20, 2019 5:00:00 PM",Senior Citizen,6,8,48
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 20, 2019 5:00:00 PM",Student,2,8,16
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 21, 2019 5:00:00 PM",Adult,5,8.75,43.75
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 21, 2019 5:00:00 PM",Comp,1,0,0
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 21, 2019 5:00:00 PM",Senior Citizen,6,8,48
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 21, 2019 5:00:00 PM",Student,1,8,8
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 21, 2019 5:00:00 PM",Supporter Admission,1,5,5
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 22, 2019 5:00:00 PM",Adult,5,8.75,43.75
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 22, 2019 5:00:00 PM",Member,3,0,0
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 22, 2019 5:00:00 PM",Senior Citizen,5,8,40
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 23, 2019 5:00:00 PM",Adult,12,8.75,105
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 23, 2019 5:00:00 PM",Senior Citizen,14,8,112
0 - Features,Wild Nights with Emily,Wild Nights with Emily,"May 23, 2019 5:00:00 PM",Student,2,8,16
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 5:00:00 PM",Adult,6,8.75,52.50
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 5:00:00 PM",Member,1,0,0
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 5:00:00 PM",Senior Citizen,5,8,40
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 5:00:00 PM",Student,1,8,8
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 7:30:00 PM",Adult,5,10,50
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 7:30:00 PM",Member,1,0,0
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 7:30:00 PM",Senior Citizen,4,8.25,33
0 - Features,Wildlife,Wildlife,"Nov 30, 2018 7:30:00 PM",Student,8,8.50,68
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 2:30:00 PM",Adult,17,8.75,148.75
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 2:30:00 PM",Senior Citizen,17,8,136
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 2:30:00 PM",Student,1,8,8
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 5:00:00 PM",Adult,11,8.75,96.25
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 5:00:00 PM",Senior Citizen,12,8,96
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 5:00:00 PM",Student,2,8,16
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 7:30:00 PM",Adult,21,10,210
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 7:30:00 PM",Senior Citizen,18,8.25,148.50
0 - Features,Wildlife,Wildlife,"Dec 1, 2018 7:30:00 PM",Student,3,8.50,25.50
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 2:30:00 PM",Adult,9,8.75,78.75
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 2:30:00 PM",Senior Citizen,12,8,96
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 5:00:00 PM",Adult,4,8.75,35
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 5:00:00 PM",Senior Citizen,9,8,72
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 5:00:00 PM",Student,2,8,16
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 7:30:00 PM",Adult,8,10,80
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 7:30:00 PM",Member,1,0,0
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 7:30:00 PM",Senior Citizen,1,8.25,8.25
0 - Features,Wildlife,Wildlife,"Dec 2, 2018 7:30:00 PM",Student,2,8.50,17
0 - Features,Wildlife,Wildlife,"Dec 3, 2018 5:00:00 PM",Adult,6,8.75,52.50
0 - Features,Wildlife,Wildlife,"Dec 3, 2018 7:30:00 PM",Adult,2,10,20
0 - Features,Wildlife,Wildlife,"Dec 3, 2018 7:30:00 PM",Senior Citizen,5,8.25,41.25
0 - Features,Wildlife,Wildlife,"Dec 3, 2018 7:30:00 PM",Student,2,8.50,17
0 - Features,Wildlife,Wildlife,"Dec 4, 2018 5:00:00 PM",Adult,3,8.75,26.25
0 - Features,Wildlife,Wildlife,"Dec 4, 2018 5:00:00 PM",Senior Citizen,12,8,96
0 - Features,Wildlife,Wildlife,"Dec 4, 2018 7:30:00 PM",Adult,8,10,80
0 - Features,Wildlife,Wildlife,"Dec 4, 2018 7:30:00 PM",Senior Citizen,4,8.25,33
0 - Features,Wildlife,Wildlife,"Dec 4, 2018 7:30:00 PM",Student,2,8.50,17
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 4:30:00 PM",Adult,3,8.75,26.25
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 4:30:00 PM",Senior Citizen,2,8,16
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 7:00:00 PM",Adult,4,10,40
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 7:00:00 PM",Comp,2,0,0
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 7:00:00 PM",Senior Citizen,1,8.25,8.25
0 - Features,Wildlife,Wildlife,"Dec 5, 2018 7:00:00 PM",Student,1,8.50,8.50
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 4:30:00 PM",Adult,4,8.75,35
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 4:30:00 PM",Comp,1,0,0
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 4:30:00 PM",Senior Citizen,4,8,32
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 4:30:00 PM",Supporter Admission,1,5,5
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 7:00:00 PM",Adult,2,10,20
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 7:00:00 PM",Comp,1,0,0
0 - Features,Wildlife,Wildlife,"Dec 6, 2018 7:00:00 PM",Senior Citizen,2,8.25,16.50
0 - Features,Wildlife,Wildlife,"Dec 7, 2018 7:30:00 PM",Adult,5,10,50
0 - Features,Wildlife,Wildlife,"Dec 7, 2018 7:30:00 PM",Comp,2,0,0
0 - Features,Wildlife,Wildlife,"Dec 7, 2018 7:30:00 PM",Senior Citizen,6,8.25,49.50
0 - Features,Wildlife,Wildlife,"Dec 7, 2018 7:30:00 PM",Student,6,8.50,51
0 - Features,Wildlife,Wildlife,"Dec 8, 2018 2:30:00 PM",Adult,12,8.75,105
